"run_id","side","ref","commit","type_name","size_bytes","align_bytes","artifact_path","log_path","probe_peak_working_set_bytes"
"vmd6-mem-full","baseline","pre-value-model-migration-2026-04-20","dd1c295b2a3d3a1530dd034d9bb4a6b4c38ea57a","ComCallbackPayload","40","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\baseline\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\baseline\memory\logs\layout_probe.log.txt","11313152"
"vmd6-mem-full","candidate","HEAD","48857b11e9d72a7571a9558925a339ffdb8f95ad","RustString","24","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\logs\layout_probe.log.txt","11292672"
"vmd6-mem-full","candidate","HEAD","48857b11e9d72a7571a9558925a339ffdb8f95ad","BStr","24","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\logs\layout_probe.log.txt","11292672"
"vmd6-mem-full","candidate","HEAD","48857b11e9d72a7571a9558925a339ffdb8f95ad","RuntimeValue","64","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\logs\layout_probe.log.txt","11292672"
"vmd6-mem-full","candidate","HEAD","48857b11e9d72a7571a9558925a339ffdb8f95ad","Variant","16","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\logs\layout_probe.log.txt","11292672"
"vmd6-mem-full","candidate","HEAD","48857b11e9d72a7571a9558925a339ffdb8f95ad","SafeArray","64","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\logs\layout_probe.log.txt","11292672"
"vmd6-mem-full","candidate","HEAD","48857b11e9d72a7571a9558925a339ffdb8f95ad","SafeArrayBound","8","4","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\logs\layout_probe.log.txt","11292672"
"vmd6-mem-full","candidate","HEAD","48857b11e9d72a7571a9558925a339ffdb8f95ad","F64Value","16","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\logs\layout_probe.log.txt","11292672"
"vmd6-mem-full","candidate","HEAD","48857b11e9d72a7571a9558925a339ffdb8f95ad","CurrencyValue","8","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\logs\layout_probe.log.txt","11292672"
"vmd6-mem-full","candidate","HEAD","48857b11e9d72a7571a9558925a339ffdb8f95ad","ObjectHandle","4","4","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\logs\layout_probe.log.txt","11292672"
"vmd6-mem-full","candidate","HEAD","48857b11e9d72a7571a9558925a339ffdb8f95ad","BindingHandle","4","4","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\logs\layout_probe.log.txt","11292672"
"vmd6-mem-full","candidate","HEAD","48857b11e9d72a7571a9558925a339ffdb8f95ad","ComValue","64","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\logs\layout_probe.log.txt","11292672"
"vmd6-mem-full","candidate","HEAD","48857b11e9d72a7571a9558925a339ffdb8f95ad","ComInvokeArg","88","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\logs\layout_probe.log.txt","11292672"
"vmd6-mem-full","candidate","HEAD","48857b11e9d72a7571a9558925a339ffdb8f95ad","ComCallbackPayload","40","8","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\layout_metrics.csv","C:\Work\DnaCalc\OxVba\docs\evidence\value_model_migration\runs\value_model_memory_vmd6-mem-full\candidate\memory\logs\layout_probe.log.txt","11292672"
